processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
READ,person,{},{},,b4752f04-7123-44a9-afe8-d1bb0276e215,show persons living in New York,READ,person,{},{'city_of_residence': 'New York'},1,SYNTHETIC
DELETE,animals,{'zoos': ''},{},,be76333b-e958-4c28-8947-95c2f0fd7ef3,delete animals in zoos,DELETE,animal,{},{'location_type': 'zoo'},1,SYNTHETIC
UPDATE,planet,{},None,,021a91c4-775f-4eaf-bec6-76d28499716a,"update planets with active volcanoes, set geological_activity=high",UPDATE,planet,{'geological_activity': 'high'},{'volcanoes_present': 'true'},2,SYNTHETIC
READ,Star,{'stars': 'with a habitable zone'},{},,9dc66f69-c055-412a-947a-7ed961da2278,get stars with a habitable zone,READ,star,{},{'habitable_zone': 'true'},1,SYNTHETIC
DELETE,galaxies,{'black_hole': 'at their center'},{},,86b21c2b-0ff9-486e-a6ff-c649c1d388a4,delete galaxies with a black hole at their center,DELETE,galaxy,{},{'central_black_hole': 'true'},1,SYNTHETIC
UPDATE,universe,{},None,,6856b0b2-f986-4d15-b617-3f02d9cddb2d,"update universe with accelerating expansion, set dark_energy_dominant=true",UPDATE,universe,{'dark_energy_dominant': 'true'},{'expansion_state': 'accelerating'},2,SYNTHETIC
READ,instrument,{'instruments': 'that are digital'},{},,3d0e5f04-b9f4-43a5-a42a-0639ee2c0fd5,show instruments that are digital,READ,instrument,{},{'type': 'digital'},1,SYNTHETIC
DELETE,painting,{'paintings': 'are'},{},,152d07a7-7623-4d99-bd69-752de1835d0f,delete paintings that are forged,DELETE,painting,{},{'authenticity': 'forged'},1,SYNTHETIC
UPDATE,sculptures,{},None,,63c3eb5e-1a2d-4b8f-b9fa-9358605b06f7,"update sculptures in poor condition, set restoration_needed=true",UPDATE,sculpture,{'restoration_needed': 'true'},{'condition': 'poor'},2,SYNTHETIC
ADD,student,{},{},,cd4b4216-071f-466c-b0be-e571697dbcd4,add a student with gpa=3.8,ADD,student,{'gpa': '3.8'},{},1,SYNTHETIC
ADD,subject,{'topic': 'Artificial Intelligence'},{},,daeffef1-913f-44e9-aee7-885cfe8a1c30,add subject with topic=Artificial Intelligence,ADD,subject,{'topic': 'Artificial Intelligence'},{},1,SYNTHETIC
ADD,teacher,{'research_area': 'Learning'},{},,6baa04df-24b5-4fe6-b25f-daad4f28ce98,add teacher with research_area=Machine Learning,ADD,teacher,{'research_area': 'Machine Learning'},{},1,SYNTHETIC
ADD,outcome,{'recurrence': 'monthly'},{},,c3351efd-53fc-4e00-9736-7aef0b0b08f4,add outcome with recurrence=monthly,ADD,outcome,{'recurrence': 'monthly'},{},1,SYNTHETIC
ADD,in,{'item_count': '5'},{},,08c4f508-e59b-4310-9ef3-d443ecf16d71,add invoice with item_count=5,ADD,invoice,{'item_count': '5'},{},1,SYNTHETIC
ADD,test,{'max_score': '100'},{},,f9d0aea9-b082-4f9e-b820-595220854308,add test with max_score=100,ADD,test,{'max_score': '100'},{},1,SYNTHETIC
ADD,article,{'publication_venue': 'Journal of Science'},{},,d3c149f8-fb41-447e-9259-074c26153971,add article with publication_venue=Journal of Science,ADD,article,{'publication_venue': 'Journal of Science'},{},1,SYNTHETIC
ADD,Course,{'start_time': '9:00 AM'},{},,9d33c065-62b7-41aa-8b0c-a4c2a15d6706,add course with start_time=9:00 AM,ADD,course,{'start_time': '9:00 AM'},{},1,SYNTHETIC
ADD,book,{'publisher': 'Penguin Random House'},{},,4d9056a5-2506-4e59-977a-573aee274813,add book with publisher=Penguin Random House,ADD,book,{'publisher': 'Penguin Random House'},{},1,SYNTHETIC
ADD,employee,{'employment_type': 'full-time'},{},,35bb8ec5-e082-427d-a688-57e440ea2b5c,add employee with employment_type=full-time,ADD,employee,{'employment_type': 'full-time'},{},1,SYNTHETIC
ADD,product,{'category': 'Electronics'},{},,1a52d1a7-0064-4a20-8f9d-130b4f4e4781,add product with category=Electronics,ADD,product,{'category': 'Electronics'},{},1,SYNTHETIC
ADD,customer,{'preferred_contact': 'email'},{},,74e1a18d-6c7b-4214-9f48-fd2a27e2ac31,add customer with preferred_contact=email,ADD,customer,{'preferred_contact': 'email'},{},1,SYNTHETIC
ADD,Order,{'payment_status': 'pending'},{},,23e537bd-e5da-4a4f-9f86-54ecd551e030,add order with payment_status=pending,ADD,order,{'payment_status': 'pending'},{},1,SYNTHETIC
ADD,project,{'team_size': '10'},{},,7cb37015-b89b-487a-a05d-6c8198268e48,add project with team_size=10,ADD,project,{'team_size': '10'},{},1,SYNTHETIC
ADD,task,{'completion_percentage': '50'},{},,321babde-b701-4652-b128-69a5eca88fc8,add task with completion_percentage=50,ADD,task,{'completion_percentage': '50'},{},1,SYNTHETIC
ADD,event,{'registration_required': 'true'},{},,cf25bf15-7492-4746-8fc9-228d46f0a686,add event with registration_required=true,ADD,event,{'registration_required': 'true'},{},1,SYNTHETIC
ADD,feedback,{'submission_date': '2025-06-15'},{},,d8b185ba-f3e0-4f0c-b78b-f4787d318f21,add feedback with submission_date=2025-06-15,ADD,feedback,{'submission_date': '2025-06-15'},{},1,SYNTHETIC
ADD,user,{'last_clause': 'true'},{},,232a9f27-4b7b-4364-a325-81cf2c26f6f3,add user with last_password_change=3 months ago,ADD,user,{'last_password_change': '3 months ago'},{},1,SYNTHETIC
ADD,Report,{'audience': 'internal'},{},,9e576726-6fd9-4ace-bc15-ef113f61a6db,add report with audience=internal,ADD,report,{'audience': 'internal'},{},1,SYNTHETIC
ADD,document,{'security_level': 'confidential'},{},,1d8d8202-299c-4bce-91a9-12cb79de8972,add document with security_level=confidential,ADD,document,{'security_level': 'confidential'},{},1,SYNTHETIC
ADD,film,{'box_office_revenue': '1 billion'},{},,957c70dd-8785-4d5f-9f2f-f8b40a4645aa,add movie with box_office_revenue=1 billion,ADD,movie,{'box_office_revenue': '1 billion'},{},1,SYNTHETIC
ADD,song,{'album_name': 'Greatest Hits'},{},,c9ab910d-60db-4008-bef7-7cf383b4998f,add song with album_name=Greatest Hits,ADD,song,{'album_name': 'Greatest Hits'},{},1,SYNTHETIC
ADD,album,{'record_label': 'Music'},{},,b8cd1b46-df42-401a-8ee9-e7b763e6175e,add album with record_label=Universal Music,ADD,album,{'record_label': 'Universal Music'},{},1,SYNTHETIC
ADD,play,{'genre_mix': 'Pop/Rock'},{},,831632dc-1b74-4ed4-b283-6e8b91e37cd7,add playlist with genre_mix=Pop/Rock,ADD,playlist,{'genre_mix': 'Pop/Rock'},{},1,SYNTHETIC
ADD,podcast,{'listener_count': '50000'},{},,48265baa-1f01-40f5-8a91-056054f124d5,add podcast with listener_count=50000,ADD,podcast,{'listener_count': '50000'},{},1,SYNTHETIC
ADD,recipe,{},{},,d198b544-1daa-47d3-b611-3b6f5d7496c0,add recipe with image_url=example.com/recipe.jpg,ADD,recipe,{'image_url': 'example.com/recipe.jpg'},{},1,SYNTHETIC
ADD,ingredient,{'supplier': 'Local Farm'},{},,727ffb48-ef46-4f01-a251-a18515faabce,add ingredient with supplier=Local Farm,ADD,ingredient,{'supplier': 'Local Farm'},{},1,SYNTHETIC
ADD,restaurant,{'_': 'com'},{},,fd438911-549f-4bcc-85e9-b4279a74fa0f,add restaurant with website=therestaurant.com,ADD,restaurant,{'website': 'therestaurant.com'},{},1,SYNTHETIC
ADD,car,{},{},,33e87b74-fb92-45dd-9a65-6d01120238e7,add car with VIN=ABC123XYZ,ADD,car,{'VIN': 'ABC123XYZ'},{},1,SYNTHETIC
ADD,house,{'builder': 'Green'},{},,d2c7ac1e-3b75-4e97-be94-0e954b478c03,add house with builder=Green Homes,ADD,house,{'builder': 'Green Homes'},{},1,SYNTHETIC
ADD,pet,{'vet_name': 'Animal'},{},,95c7dde2-1f7f-4a2f-838d-287091d756b2,add pet with vet_name=Dr. Animal,ADD,pet,{'vet_name': 'Dr. Animal'},{},1,SYNTHETIC
ADD,plant,{},{},,d68d3f95-26d7-4403-a876-4db3a3f28c89,add plant with scientific_name=Rosa gallica,ADD,plant,{'scientific_name': 'Rosa gallica'},{},1,SYNTHETIC
ADD,computer,{'graphics_card': 'Nvidia RTX 4090'},{},,2aabd05c-a9f2-4dbe-8e5f-513db6f51e5e,add computer with graphics_card=Nvidia RTX 4090,ADD,computer,{'graphics_card': 'Nvidia RTX 4090'},{},1,SYNTHETIC
ADD,phone,{'camera_megapixels': '48MP'},{},,c94a9960-c543-4c6f-8266-62ecdd74ffbf,add phone with camera_megapixels=48MP,ADD,phone,{'camera_megapixels': '48MP'},{},1,SYNTHETIC
ADD,app,{'power_consumption': '500W'},{},,e4967e37-444e-4359-9700-b39988e95dae,add appliance with power_consumption=500W,ADD,appliance,{'power_consumption': '500W'},{},1,SYNTHETIC
ADD,clothing,{'season': 'summer'},{},,93695e96-358d-412d-bfb2-77a126a8a94e,add clothing with season=summer,ADD,clothing,{'season': 'summer'},{},1,SYNTHETIC
ADD,foot,{'occasion': 'casual'},{},,f6aedeb6-7f4d-42e5-aabe-0d342acf9ff2,add footwear with occasion=casual,ADD,footwear,{'occasion': 'casual'},{},1,SYNTHETIC
ADD,furniture,{'design_style': 'modern'},{},,f152eae4-5606-42ee-8e27-5bfe07f4f033,add furniture with design_style=modern,ADD,furniture,{'design_style': 'modern'},{},1,SYNTHETIC
ADD,building,{'architect': 'Frank Gehry'},{},,0d9192b0-eeff-44fd-be8d-189275731a8b,add building with architect=Frank Gehry,ADD,building,{'architect': 'Frank Gehry'},{},1,SYNTHETIC
ADD,device,{'voice_assistant': 'Alexa'},{},,057e099a-ac54-4484-bd2f-6e9395160cd3,add device with voice_assistant=Alexa,ADD,device,{'voice_assistant': 'Alexa'},{},1,SYNTHETIC
ADD,software,{'license_key': 'XYZ789'},{},,8e9d531c-5dda-408d-b0f7-1640e197f51a,add software with license_key=XYZ789,ADD,software,{'license_key': 'XYZ789'},{},1,SYNTHETIC
ADD,game,{},{},,7be07bd7-093d-406e-87e0-27c3f7b89e5d,"add game with minimum_requirements='8GB RAM, GTX 1060'",ADD,game,"{'minimum_requirements': '8GB RAM, GTX 1060'}",{},1,SYNTHETIC
ADD,console,{'connectivity_ports': 'HDMI'},{},,be95af94-a983-462a-b24b-bec2a2103e48,"add console with connectivity_ports='HDMI, USB-C'",ADD,console,"{'connectivity_ports': 'HDMI, USB-C'}",{},1,SYNTHETIC
ADD,artwork,{'acquisition_date': '2022-10-01'},{},,aaf54e92-1790-48f8-800d-e80c2a097546,add artwork with acquisition_date=2022-10-01,ADD,artwork,{'acquisition_date': '2022-10-01'},{},1,SYNTHETIC
ADD,museum,{},{},,a3a48bfe-8c4b-436e-81f8-95dd8300649f,add museum with permanent_collection_size=10000,ADD,museum,{'permanent_collection_size': '10000'},{},1,SYNTHETIC
ADD,monument,{'last_clause': 'true'},{},,6b7e2760-cb7d-4a35-841d-b6f03effb9f6,add monument with last_restoration_year=2015,ADD,monument,{'last_restoration_year': '2015'},{},1,SYNTHETIC
ADD,Landmark,{},{},,a5a9bf60-0d8a-42c2-a368-4e9af4c7713e,add landmark with historical_period=Ancient Rome,ADD,landmark,{'historical_period': 'Ancient Rome'},{},1,SYNTHETIC
ADD,country,{},{},,54b5a8a6-f08b-4b4e-b498-1eaa7dde9d49,add country with national_anthem=The Star-Spangled Banner,ADD,country,{'national_anthem': 'The Star-Spangled Banner'},{},1,SYNTHETIC
ADD,city,{},{},,a2fd81da-8a5f-4bf1-b213-612c9a1384a3,add city with major_airport=LAX,ADD,city,{'major_airport': 'LAX'},{},1,SYNTHETIC
ADD,person,{'education_level': 'PhD'},{},,403234d9-9a4d-45c1-aa12-baf5b6cbda49,add person with education_level=PhD,ADD,person,{'education_level': 'PhD'},{},1,SYNTHETIC
ADD,animal,"{'average_weight': '500', 'kg': ''}",{},,bab0d39a-c25e-42db-90df-fb9cf970ac99,add animal with average_weight=500 kg,ADD,animal,{'average_weight': '500 kg'},{},1,SYNTHETIC
ADD,planet,{'surface_temperature': '63 C'},{},,4369a0c2-40fc-4b20-8d55-57d8cc249e69,add planet with surface_temperature= -63 C,ADD,planet,{'surface_temperature': '-63 C'},{},1,SYNTHETIC
ADD,Star,{'spectral_type': 'M-type'},{},,74a7c09f-e63a-44b7-b516-4a1b1f7d55af,add star with spectral_type=M-type,ADD,star,{'spectral_type': 'M-type'},{},1,SYNTHETIC
ADD,galaxy,{},{},,d71153b5-8c4e-4aff-94ab-4b14c30c15d7,add galaxy with central_supermassive_black_hole=true,ADD,galaxy,{'central_supermassive_black_hole': 'true'},{},1,SYNTHETIC
ADD,universe,{},{},,170a3a87-bc80-4121-94c4-caad45c9a96b,add universe with dark_energy_density=constant,ADD,universe,{'dark_energy_density': 'constant'},{},1,SYNTHETIC
ADD,instrument,{'condition': 'used'},{},,8a3ca82e-25d5-4e6d-acea-db5348d08439,add instrument with condition=used,ADD,instrument,{'condition': 'used'},{},1,SYNTHETIC
ADD,painting,{'frame_type': 'ornate'},{},,8d1443fe-5614-4227-9930-901f5e45e552,add painting with frame_type=ornate,ADD,painting,{'frame_type': 'ornate'},{},1,SYNTHETIC
ADD,sculpture,{'acquisition_method': 'donation'},{},,23c8055e-617e-4940-86e2-319968f30072,add sculpture with acquisition_method=donation,ADD,sculpture,{'acquisition_method': 'donation'},{},1,SYNTHETIC
READ,student,{'last_name': 'Smith'},{},,2414f571-99c6-4e63-956c-5f08026d3432,show students with last name Smith,READ,student,{},{'last_name': 'Smith'},1,SYNTHETIC
DELETE,subject,{'teacher': ''},{},,61fd5dbd-c077-4845-a899-f9b521380d21,delete subjects with no assigned teacher,DELETE,subject,{},{'assigned_teacher': 'none'},1,SYNTHETIC
UPDATE,teacher,{'availability': 'Mon-Fri'},{'office': 'number 101'},,b9f029bd-951a-4c58-86c1-d99c3652f727,"update teachers with office number 101, set availability=Mon-Fri",UPDATE,teacher,{'availability': 'Mon-Fri'},{'office_number': '101'},2,SYNTHETIC
READ,outcomes,{'description': 'travel'},{},,fa1b15ee-5d6d-4ae7-8ee6-205290ff2400,get outcomes with description containing 'travel',READ,outcome,{},{'description_contains': 'travel'},1,SYNTHETIC
ADD,in,{'recipient': 'ABC Corp'},{},,b6fd5778-6474-48ff-b038-3799152f1e39,add invoice with recipient=ABC Corp,ADD,invoice,{'recipient': 'ABC Corp'},{},1,SYNTHETIC
DELETE,tests,{'last_semester': ''},{},,ef42fd74-a45c-4ba3-9c3c-4c159e224da1,delete tests from last semester,DELETE,test,{},{'semester': 'last'},1,SYNTHETIC
UPDATE,article,{},None,,b58ca8cc-2f66-42de-9bcd-146072c8bbdc,"update articles with category 'Technology', set review_status=completed",UPDATE,article,{'review_status': 'completed'},{'category': 'Technology'},2,SYNTHETIC
READ,course,{'freshmen': ''},{},,6680deb0-4aaa-4b48-8601-40341cae8813,show courses for freshmen,READ,course,{},{'target_audience': 'freshmen'},1,SYNTHETIC
DELETE,book,{'missing_pages': ''},{},,8a7bf319-8cd2-491c-865e-2aebdf697336,delete books with missing pages,DELETE,book,{},{'condition': 'missing pages'},1,SYNTHETIC
UPDATE,employee,{},None,,654eafeb-fef5-441c-98af-f914ab64a6dd,"update employees on leave, set leave_end_date=2025-07-01",UPDATE,employee,{'leave_end_date': '2025-07-01'},{'status': 'on leave'},2,SYNTHETIC
READ,product,{'sale': ''},{},,d2de939c-4ec3-4c32-b726-570e715271dd,get products on sale,READ,product,{},{'on_sale': 'true'},1,SYNTHETIC
DELETE,customer,{'invalid_email': 'addresses'},{},,ed71684c-3769-4c9d-8950-6c047c17fe1d,delete customers with invalid email addresses,DELETE,customer,{},{'email_valid': 'false'},1,SYNTHETIC
UPDATE,orders,{},None,,ddbd787c-9e69-4b2a-a668-e1aa6d1f0dbe,"update orders with high value, set expedited_shipping=true",UPDATE,order,{'expedited_shipping': 'true'},{'value': 'high'},2,SYNTHETIC
READ,project,{'critical_path': 'identified'},{},,c23ebd1b-3076-4c26-bd61-4e1d7a4c3d62,show projects with a critical path identified,READ,project,{},{'critical_path_identified': 'true'},1,SYNTHETIC
DELETE,task,{'tasks': 'assigned'},{},,3cdca785-851e-4502-b3cf-423693814bd7,delete tasks assigned to Bob,DELETE,task,{},{'assigned_to': 'Bob'},1,SYNTHETIC
UPDATE,,None,None,,dd3c33fd-3107-4f16-be88-0538ae792013,"update events marked as draft, set published=true",UPDATE,event,{'published': 'true'},{'status': 'draft'},2,SYNTHETIC
READ,feedback,{'response': ''},{},,f427c91a-29d9-422a-8797-c31a24b9d55e,get feedback awaiting response,READ,feedback,{},{'response_status': 'awaiting'},1,SYNTHETIC
DELETE,users,{'accounts': ''},{},,12566f65-d8aa-48dc-a7e5-ab4557c40fdb,delete users with expired accounts,DELETE,user,{},{'account_status': 'expired'},1,SYNTHETIC
UPDATE,Report,{},None,,0b11a3ea-4129-461f-86cc-d1b19f9ef42a,"update reports with distribution list, set automated_delivery=true",UPDATE,report,{'automated_delivery': 'true'},{'has_distribution_list': 'true'},2,SYNTHETIC
READ,document,"{'documents': 'with pending', 'approval': ''}",{},,07f9cd25-7f8a-4a61-ab10-9af6f82524c2,show documents with pending approval,READ,document,{},{'approval_status': 'pending'},1,SYNTHETIC
DELETE,film,{'rating': ''},{},,bde0032d-42e2-457e-9d63-7d6a1363dcd0,delete movies without a rating,DELETE,movie,{},{'rating': 'none'},1,SYNTHETIC
UPDATE,song,{},None,,ef456922-7041-41eb-8339-020c238cc202,"update songs marked as favorites, set visible_to_public=true",UPDATE,song,{'visible_to_public': 'true'},{'favorite': 'true'},2,SYNTHETIC
READ,albums,{'albums': 'with explicit content'},{},,ccd0c2f9-a67f-4ff0-8d9c-61feeae62cc1,get albums with explicit content,READ,album,{},{'explicit_content': 'true'},1,SYNTHETIC
DELETE,play,{},{},,77900fd5-b687-48d6-ab23-80c212eff120,delete playlists that are collaborative,DELETE,playlist,{},{'collaborative': 'true'},1,SYNTHETIC
UPDATE,podcast,{'notification_sent': 'true'},{'new_episodes': ''},,aa1e3960-3b5c-40ad-b7c8-3ad9f87b7512,"update podcasts with new episodes, set notification_sent=true",UPDATE,podcast,{'notification_sent': 'true'},{'new_episodes': 'true'},2,SYNTHETIC
READ,recipes,{'specific_dietary_restriction': 'vegan'},{},,79615ff2-5a42-45db-a082-c32e829908f9,"show recipes with a specific dietary restriction, e.g., vegan",READ,recipe,{},{'dietary_restriction': 'vegan'},1,SYNTHETIC
DELETE,ingredient,"{'ingredients': 'expired', 'date': ''}",{},,374df22f-784b-4b3c-9d5e-f9e5bf18a8c2,delete ingredients with expired date,DELETE,ingredient,{},{'expiration_date': 'expired'},1,SYNTHETIC
UPDATE,restaurant,{},None,,b6981028-00f3-4c4b-87b4-4b4e685f3cf9,"update restaurants with outdoor seating, set outdoor_seating_available=true",UPDATE,restaurant,{'outdoor_seating_available': 'true'},{'has_outdoor_seating': 'true'},2,SYNTHETIC
READ,car,{'clean_title': ''},{},,a50b5530-9cdc-49ee-a7f1-2cb2f49276de,get cars with a clean title,READ,car,{},{'title_status': 'clean'},1,SYNTHETIC
DELETE,house,"{'houses': 'a pending', 'sale': ''}",{},,518127a5-099a-461d-aeca-e68eee521a9c,delete houses with a pending sale,DELETE,house,{},{'sale_status': 'pending'},1,SYNTHETIC
UPDATE,pet,{},None,,4b2d2c18-5dda-4060-a88a-ce2ca966c1bf,"update pets with special needs, set medical_alert_required=true",UPDATE,pet,{'medical_alert_required': 'true'},{'special_needs': 'true'},2,SYNTHETIC
READ,plant,{'pets': ''},{},,425c08d4-607f-444f-9e22-0f5160f11279,show plants that are toxic to pets,READ,plant,{},{'toxic_to_pets': 'true'},1,SYNTHETIC
DELETE,computers,{'persistent_errors': ''},{},,6eb02443-75a9-4d14-aec0-8bc3b1056a36,delete computers with persistent errors,DELETE,computer,{},{'error_status': 'persistent'},1,SYNTHETIC
UPDATE,phones,{'network_booster_needed': 'true'},{'low_signal': ''},,fb4aeb74-5e0f-499d-be35-edef53bd6fa3,"update phones with low signal, set network_booster_needed=true",UPDATE,phone,{'network_booster_needed': 'true'},{'signal_strength': 'low'},2,SYNTHETIC
READ,appliances,"{'appliances': 'smart', 'smart_features': ''}",{},,9a1d40a8-18d6-4539-af23-f46f43286393,get appliances with smart features,READ,appliance,{},{'smart_features': 'true'},1,SYNTHETIC
DELETE,clothing,"{'items': 'of', 'season': ''}",{},,05c94c85-f004-4bd4-a61a-97d305b8ec3b,delete clothing items that are out of season,DELETE,clothing,{},{'seasonal_status': 'out of season'},1,SYNTHETIC
UPDATE,foot,{},None,,b46ebc27-2832-4528-9f26-776cc7ced535,"update footwear that is limited edition, set collector_value=high",UPDATE,footwear,{'collector_value': 'high'},{'edition_type': 'limited'},2,SYNTHETIC
READ,furniture,{},{},,bb7f79a2-4201-4139-afba-d67769ca4f49,show furniture that is handcrafted,READ,furniture,{},{'manufacturing_method': 'handcrafted'},1,SYNTHETIC
DELETE,buildings,{'historical_landmarks': ''},{},,8d4546be-7acb-4972-ae0f-d7cfc235a074,delete buildings that are historical landmarks,DELETE,building,{},{'landmark_status': 'historical'},1,SYNTHETIC
UPDATE,devices,{'troubleshoot_required': 'true'},{'low_performance': ''},,a225500b-0a92-4457-942a-62d68935ccb3,"update devices with low performance, set troubleshoot_required=true",UPDATE,device,{'troubleshoot_required': 'true'},{'performance_status': 'low'},2,SYNTHETIC
READ,software,{'regular_updates': ''},{},,6a29a484-7f1a-4190-8e98-280884012ddb,get software with regular updates,READ,software,{},{'update_frequency': 'regular'},1,SYNTHETIC
DELETE,game,{'games': 'with high system requirements'},{},,92a084fb-7f1d-4f3e-bc81-5ac5aec0bd66,delete games with high system requirements,DELETE,game,{},{'system_requirements': 'high'},1,SYNTHETIC
UPDATE,consoles,{'internet_connection_status': 'unstable'},{'network': 'issues'},,7c1a3aef-d2fc-4900-a277-90bae0de7be5,"update consoles with network issues, set internet_connection_status=unstable",UPDATE,console,{'internet_connection_status': 'unstable'},{'network_issues': 'true'},2,SYNTHETIC
READ,artwork,{'high_market': 'value'},{},,08bce976-d484-493a-b72d-e3755ec97614,show artworks with a high market value,READ,artwork,{},{'market_value': 'high'},1,SYNTHETIC
DELETE,museum,"{'museums': 'limited', 'limited_accessibility': ''}",{},,8a7b7811-d33c-4673-953f-d84f5b565071,delete museums with limited accessibility,DELETE,museum,{},{'accessibility': 'limited'},1,SYNTHETIC
UPDATE,monument,{'repair_status': 'scheduled'},{'monuments': 'significant damage'},,120a1152-0077-4378-9e49-14f3fa81884d,"update monuments with significant damage, set repair_status=scheduled",UPDATE,monument,{'repair_status': 'scheduled'},{'damage_level': 'significant'},2,SYNTHETIC
READ,Landmark,{'public': ''},{},,203b004d-3901-4515-aa36-fe4879f4e4dc,get landmarks open to the public,READ,landmark,{},{'public_access': 'true'},1,SYNTHETIC
DELETE,countries,{'ongoing_conflicts': ''},{},,e5632756-a0ab-46fb-a776-6eb846aadb13,delete countries with ongoing conflicts,DELETE,country,{},{'conflict_status': 'ongoing'},1,SYNTHETIC
UPDATE,city,{},None,,b48948df-38ef-4b12-b041-760b47adc327,"update cities with increasing pollution, set environmental_initiatives=active",UPDATE,city,{'environmental_initiatives': 'active'},{'pollution_level': 'increasing'},2,SYNTHETIC
READ,person,{'specific_medical_conditions': ''},{},,e92a4171-5ed1-4bcc-8622-8d709f5785f7,show persons with specific medical conditions,READ,person,{},{'medical_condition': 'true'},1,SYNTHETIC
DELETE,animal,"{'animals': 'are invasive', 'invasive_species': ''}",{},,f1e740e0-74fd-464d-810d-f8c7c7695b44,delete animals that are invasive species,DELETE,animal,{},{'species_type': 'invasive'},1,SYNTHETIC
UPDATE,planets,{},None,,24e8e38e-b454-4a1d-9630-43dc2f975b30,"update planets with potential for colonization, set colonization_priority=high",UPDATE,planet,{'colonization_priority': 'high'},{'colonization_potential': 'true'},2,SYNTHETIC
READ,Star,"{'stars': 'binary', 'binary_systems': ''}",{},,941288be-1e59-4636-8508-f4717db08860,get stars in binary systems,READ,star,{},{'system_type': 'binary'},1,SYNTHETIC
DELETE,galaxies,{'irregular_shapes': ''},{},,2e35629f-b177-4cd2-b596-68198ff4b8f7,delete galaxies with irregular shapes,DELETE,galaxy,{},{'shape': 'irregular'},1,SYNTHETIC
UPDATE,universe,{'research_focus': 'intensive'},{'unknown_properties': ''},,8d9b00b8-0454-422b-b92e-5bb43645c9ae,"update universe with unknown properties, set research_focus=intensive",UPDATE,universe,{'research_focus': 'intensive'},{'properties_status': 'unknown'},2,SYNTHETIC
READ,instrument,{},{},,d67ff1b1-155b-4981-b03b-0002359a5d46,show instruments that are vintage,READ,instrument,{},{'age_category': 'vintage'},1,SYNTHETIC
DELETE,painting,{'paintings': 'are'},{},,7114b80e-82ca-48f9-b3f8-65c5ffa583ee,delete paintings that are damaged,DELETE,painting,{},{'condition': 'damaged'},1,SYNTHETIC
UPDATE,sculptures,{},None,,88caecca-b306-4106-8d4f-a52894fa85f3,"update sculptures stored in vaults, set security_level=high",UPDATE,sculpture,{'security_level': 'high'},{'storage_location': 'vault'},2,SYNTHETIC
ADD,student,{'enrollment_status': 'active'},{},,be49021a-b3d5-4200-a550-dc6037d0697f,add a student with enrollment_status=active,ADD,student,{'enrollment_status': 'active'},{},1,SYNTHETIC
ADD,subject,{'department': 'Mathematics'},{},,a502a162-c614-4684-bdb8-d35e1f95cdcf,add subject with department=Mathematics,ADD,subject,{'department': 'Mathematics'},{},1,SYNTHETIC
ADD,teacher,{},{},,74572980-4a60-474a-96ba-163ca89972f2,add teacher with highest_degree=PhD,ADD,teacher,{'highest_degree': 'PhD'},{},1,SYNTHETIC
ADD,outcome,{'source_fund': 'A'},{},,d97247e7-8f85-43f2-a309-4f571a6732a5,add outcome with source_fund=Grant A,ADD,outcome,{'source_fund': 'Grant A'},{},1,SYNTHETIC
ADD,in,"{'invoice': 'with', 'status': 'overdue'}",{},,31196170-c702-413f-bf03-dc571da19fa1,add invoice with status=overdue,ADD,invoice,{'status': 'overdue'},{},1,SYNTHETIC
ADD,test,{'format': 'multiple choice'},{},,fbfc0453-7b0a-4823-93ad-6c70f218a020,add test with format=multiple choice,ADD,test,{'format': 'multiple choice'},{},1,SYNTHETIC
ADD,article,{'peer_reviewed': 'true'},{},,61a14e30-18d9-43a6-a22d-981d3c07ea5d,add article with peer_reviewed=true,ADD,article,{'peer_reviewed': 'true'},{},1,SYNTHETIC
ADD,Course,{'level': 'beginner'},{},,903d33fd-3012-46ba-8a84-d93446bb0120,add course with level=beginner,ADD,course,{'level': 'beginner'},{},1,SYNTHETIC
ADD,book,{'availability': 'in stock'},{},,c9afbd4e-e1d5-4151-9d3d-ba48a71dc0cf,add book with availability=in stock,ADD,book,{'availability': 'in stock'},{},1,SYNTHETIC
ADD,employee,{'performance_rating': 'excellent'},{},,1d1aee20-fcaf-4a0b-a500-f7f3ce329ac6,add employee with performance_rating=excellent,ADD,employee,{'performance_rating': 'excellent'},{},1,SYNTHETIC
ADD,product,{'warranty_period': '1 year'},{},,e1a1481d-9341-4c75-a5f3-b46137a7bf8f,add product with warranty_period=1 year,ADD,product,{'warranty_period': '1 year'},{},1,SYNTHETIC
ADD,customer,{'last_clause': 'true'},{},,9a60b371-2cc6-4cde-b91a-fa17834c6236,add customer with last_order_date=2025-05-01,ADD,customer,{'last_order_date': '2025-05-01'},{},1,SYNTHETIC
ADD,Order,{'delivery_status': 'shipped'},{},,1dea1da1-0986-4260-ab12-e97e33731c92,add order with delivery_status=shipped,ADD,order,{'delivery_status': 'shipped'},{},1,SYNTHETIC
ADD,project,{'dependencies': 'none'},{},,057925c1-e34b-4a6f-b6f9-e618d2db25a9,add project with dependencies=none,ADD,project,{'dependencies': 'none'},{},1,SYNTHETIC
