processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
DELETE,countries,{'unstable_political_climate': ''},{},,d5aed7cb-5879-4e67-9dcb-fefb8e825353,delete countries with unstable political climate,DELETE,country,{},{'political_stability': 'unstable'},1,SYNTHETIC
UPDATE,city,{},None,,f3afa17d-0768-4d01-9ec1-8e1a26a5769e,"update cities with high tourist volume, set tourism_marketing_budget=increased",UPDATE,city,{'tourism_marketing_budget': 'increased'},{'tourist_volume': 'high'},2,SYNTHETIC
READ,person,{},{},,28b2cd07-5888-40da-8136-160f3c52781e,show persons living in New York,READ,person,{},{'city_of_residence': 'New York'},1,SYNTHETIC
DELETE,animals,{'zoos': ''},{},,aa375163-aab2-42e8-acbc-04ee8b21053a,delete animals in zoos,DELETE,animal,{},{'location_type': 'zoo'},1,SYNTHETIC
UPDATE,planets,{},None,,c71d3a87-87fc-437f-8756-1bd1ab86c9c5,"update planets with active volcanoes, set geological_activity=high",UPDATE,planet,{'geological_activity': 'high'},{'volcanoes_present': 'true'},2,SYNTHETIC
READ,Star,{'stars': 'with a habitable zone'},{},,02e7a214-cee4-46b0-a0ee-0154f46308d7,get stars with a habitable zone,READ,star,{},{'habitable_zone': 'true'},1,SYNTHETIC
DELETE,galaxies,{'black_hole': 'at their center'},{},,8ef5b439-d304-47ad-a907-40cb3bdb0a3c,delete galaxies with a black hole at their center,DELETE,galaxy,{},{'central_black_hole': 'true'},1,SYNTHETIC
UPDATE,universe,{},None,,54ec4f6d-557e-4300-820d-b68dd79cfec0,"update universe with accelerating expansion, set dark_energy_dominant=true",UPDATE,universe,{'dark_energy_dominant': 'true'},{'expansion_state': 'accelerating'},2,SYNTHETIC
READ,instrument,{'instruments': 'digital'},{},,fdd6b612-ee0f-4b43-a442-6a2f05e22d3c,show instruments that are digital,READ,instrument,{},{'type': 'digital'},1,SYNTHETIC
DELETE,paintings,{},{},,3b85da68-904c-463b-894a-a013b0c63b3e,delete paintings that are forged,DELETE,painting,{},{'authenticity': 'forged'},1,SYNTHETIC
UPDATE,sculptures,{},None,,48e1b35b-9101-4190-be8e-a4be602ff877,"update sculptures in poor condition, set restoration_needed=true",UPDATE,sculpture,{'restoration_needed': 'true'},{'condition': 'poor'},2,SYNTHETIC
ADD,subject,{'topic': 'Artificial Intelligence'},{},,ce71faa4-f11d-41b6-b2f3-9d5405202864,add subject with topic=Artificial Intelligence,ADD,subject,{'topic': 'Artificial Intelligence'},{},1,SYNTHETIC
ADD,teacher,{'research_area': 'Machine Learning'},{},,a29c1374-da56-48c5-87c1-1b9d64fc2cf5,add teacher with research_area=Machine Learning,ADD,teacher,{'research_area': 'Machine Learning'},{},1,SYNTHETIC
ADD,outcome,{'recurrence': 'monthly'},{},,315a750d-b874-46e6-ac70-cdaef3459eae,add outcome with recurrence=monthly,ADD,outcome,{'recurrence': 'monthly'},{},1,SYNTHETIC
ADD,in,{'item_count': '5'},{},,2308df1f-4f09-473b-8ee8-45e8f008a07e,add invoice with item_count=5,ADD,invoice,{'item_count': '5'},{},1,SYNTHETIC
ADD,test,{'max_score': '100'},{},,aa49fe5d-71b5-42d5-a5ab-7026c85ee5d2,add test with max_score=100,ADD,test,{'max_score': '100'},{},1,SYNTHETIC
ADD,article,{'publication_venue': 'Journal of Science'},{},,b6cdb888-7e8e-4f89-90da-3310285b7768,add article with publication_venue=Journal of Science,ADD,article,{'publication_venue': 'Journal of Science'},{},1,SYNTHETIC
ADD,Course,{'start_time': '9:00 AM'},{},,70afbbcf-817d-4e0a-882a-a99745aa361e,add course with start_time=9:00 AM,ADD,course,{'start_time': '9:00 AM'},{},1,SYNTHETIC
ADD,book,{'publisher': 'Penguin Random House'},{},,f4391d09-5f4c-49f4-a741-1a49f3b17e0a,add book with publisher=Penguin Random House,ADD,book,{'publisher': 'Penguin Random House'},{},1,SYNTHETIC
ADD,employee,{'employment_type': 'full-time'},{},,d8bedbb9-ed1c-4965-9806-f60529c83571,add employee with employment_type=full-time,ADD,employee,{'employment_type': 'full-time'},{},1,SYNTHETIC
ADD,product,{'category': 'Electronics'},{},,6af036c0-a5a6-433a-81e7-3a8656bdc129,add product with category=Electronics,ADD,product,{'category': 'Electronics'},{},1,SYNTHETIC
ADD,customer,{'preferred_contact': 'email'},{},,20e34583-57d3-41c3-a39b-f6b2c7fd9c87,add customer with preferred_contact=email,ADD,customer,{'preferred_contact': 'email'},{},1,SYNTHETIC
ADD,Order,{'payment_status': 'pending'},{},,aacf10ec-05af-473d-b445-ea86a657a811,add order with payment_status=pending,ADD,order,{'payment_status': 'pending'},{},1,SYNTHETIC
ADD,project,{'team_size': '10'},{},,ce5242dc-be03-4160-bd93-22f8e25ef85d,add project with team_size=10,ADD,project,{'team_size': '10'},{},1,SYNTHETIC
ADD,task,{'completion_percentage': '50'},{},,fa4bf142-03df-4739-8420-dfcc7aeabde9,add task with completion_percentage=50,ADD,task,{'completion_percentage': '50'},{},1,SYNTHETIC
ADD,event,{'registration_required': 'true'},{},,803ab5fa-948f-4f06-a0ba-39bfb69c8f0f,add event with registration_required=true,ADD,event,{'registration_required': 'true'},{},1,SYNTHETIC
ADD,feedback,{'submission_date': '2025-06-15'},{},,87fabba4-ac70-44f8-8001-6a57220af235,add feedback with submission_date=2025-06-15,ADD,feedback,{'submission_date': '2025-06-15'},{},1,SYNTHETIC
ADD,user,{'last_clause': 'true'},{},,f778e423-9205-4d1c-a820-00d7ca44a621,add user with last_password_change=3 months ago,ADD,user,{'last_password_change': '3 months ago'},{},1,SYNTHETIC
ADD,Report,{'audience': 'internal'},{},,c1f05c23-70cc-4ad6-99b2-5bfab740947d,add report with audience=internal,ADD,report,{'audience': 'internal'},{},1,SYNTHETIC
ADD,document,{'security_level': 'confidential'},{},,bb75f2ab-23cc-460e-90f5-20ac41ff60c5,add document with security_level=confidential,ADD,document,{'security_level': 'confidential'},{},1,SYNTHETIC
ADD,film,{'box_office_revenue': '1 billion'},{},,d1c22b6a-0371-4635-9c9b-19a75cdcf922,add movie with box_office_revenue=1 billion,ADD,movie,{'box_office_revenue': '1 billion'},{},1,SYNTHETIC
ADD,song,{'album_name': 'Greatest Hits'},{},,47127145-25af-43e9-850b-f4af976d0608,add song with album_name=Greatest Hits,ADD,song,{'album_name': 'Greatest Hits'},{},1,SYNTHETIC
ADD,album,{'record_label': 'Universal Music'},{},,284cee2b-88b7-4809-ae74-7cb675efded9,add album with record_label=Universal Music,ADD,album,{'record_label': 'Universal Music'},{},1,SYNTHETIC
ADD,play,{'genre_mix': 'Pop/Rock'},{},,b5546294-db6e-47ab-b9a6-7738143ba728,add playlist with genre_mix=Pop/Rock,ADD,playlist,{'genre_mix': 'Pop/Rock'},{},1,SYNTHETIC
ADD,podcast,{'listener_count': '50000'},{},,7d026c06-33c3-4cff-bac5-d182e4d8c2fa,add podcast with listener_count=50000,ADD,podcast,{'listener_count': '50000'},{},1,SYNTHETIC
ADD,recipe,{},{},,6b37919f-fd20-446d-8563-b2e554cc8ad4,add recipe with image_url=example.com/recipe.jpg,ADD,recipe,{'image_url': 'example.com/recipe.jpg'},{},1,SYNTHETIC
ADD,ingredient,{'supplier': 'Local Farm'},{},,c4b71344-442f-4c12-94f1-ee4fd7008542,add ingredient with supplier=Local Farm,ADD,ingredient,{'supplier': 'Local Farm'},{},1,SYNTHETIC
ADD,restaurant,{'_': 'com'},{},,7c1bdbd4-a489-47c1-becb-af47e0de72e1,add restaurant with website=therestaurant.com,ADD,restaurant,{'website': 'therestaurant.com'},{},1,SYNTHETIC
ADD,car,{},{},,7d9d7aa4-6ff7-4ce6-ae48-3b91ec6be58d,add car with VIN=ABC123XYZ,ADD,car,{'VIN': 'ABC123XYZ'},{},1,SYNTHETIC
ADD,house,{'builder': 'Green Homes'},{},,f6edc201-e7fe-4513-8964-0f8a734ba609,add house with builder=Green Homes,ADD,house,{'builder': 'Green Homes'},{},1,SYNTHETIC
ADD,pet,{'pet': 'dr'},{},,fb5aae22-dbdd-4824-b12f-c2ff027fd849,add pet with vet_name=Dr. Animal,ADD,pet,{'vet_name': 'Dr. Animal'},{},1,SYNTHETIC
ADD,plant,{},{},,8fbebd38-4dc1-4aec-8c2d-c2007c6e76c8,add plant with scientific_name=Rosa gallica,ADD,plant,{'scientific_name': 'Rosa gallica'},{},1,SYNTHETIC
ADD,computer,{'graphics_card': 'Nvidia RTX 4090'},{},,4c3bfd5d-2468-4098-bc66-769bacd6595b,add computer with graphics_card=Nvidia RTX 4090,ADD,computer,{'graphics_card': 'Nvidia RTX 4090'},{},1,SYNTHETIC
ADD,phone,{'camera_megapixels': '48MP'},{},,2df1a6bb-5111-407b-b90a-09ff4d9fdc71,add phone with camera_megapixels=48MP,ADD,phone,{'camera_megapixels': '48MP'},{},1,SYNTHETIC
ADD,app,{'power_consumption': '500W'},{},,ba4c8cc4-6e49-48fb-8798-35b1db703544,add appliance with power_consumption=500W,ADD,appliance,{'power_consumption': '500W'},{},1,SYNTHETIC
ADD,clothing,{'season': 'summer'},{},,8d0a9073-2c2d-4522-9d2d-85754038ed7e,add clothing with season=summer,ADD,clothing,{'season': 'summer'},{},1,SYNTHETIC
ADD,foot,{'occasion': 'casual'},{},,30f00c6a-4360-43dd-94f1-ee8ac77914a5,add footwear with occasion=casual,ADD,footwear,{'occasion': 'casual'},{},1,SYNTHETIC
ADD,furniture,{'design_style': 'modern'},{},,97a6f100-bd36-40d4-a54b-015a53bdb3e4,add furniture with design_style=modern,ADD,furniture,{'design_style': 'modern'},{},1,SYNTHETIC
ADD,building,{'architect': 'Frank Gehry'},{},,0fe82c8d-76fc-454a-babb-85f1bec8ce42,add building with architect=Frank Gehry,ADD,building,{'architect': 'Frank Gehry'},{},1,SYNTHETIC
ADD,device,{'voice_assistant': 'Alexa'},{},,ee4cb1b9-ad46-4b88-8536-a636f5218124,add device with voice_assistant=Alexa,ADD,device,{'voice_assistant': 'Alexa'},{},1,SYNTHETIC
ADD,software,{'license_key': 'XYZ789'},{},,8627496c-95e6-4a43-bd2f-800299ba1360,add software with license_key=XYZ789,ADD,software,{'license_key': 'XYZ789'},{},1,SYNTHETIC
ADD,game,{},{},,b9bf7c1b-7637-4c14-b302-09f24d3e39dc,"add game with minimum_requirements='8GB RAM, GTX 1060'",ADD,game,"{'minimum_requirements': '8GB RAM, GTX 1060'}",{},1,SYNTHETIC
ADD,console,{'connectivity_ports': 'HDMI'},{},,110e1251-2b14-46f0-aed4-6c0ab7849953,"add console with connectivity_ports='HDMI, USB-C'",ADD,console,"{'connectivity_ports': 'HDMI, USB-C'}",{},1,SYNTHETIC
ADD,artwork,{'acquisition_date': '2022-10-01'},{},,fe74d1cc-8911-4eef-9e4d-611b73f9462e,add artwork with acquisition_date=2022-10-01,ADD,artwork,{'acquisition_date': '2022-10-01'},{},1,SYNTHETIC
ADD,museum,{},{},,9fa859aa-5349-4764-b160-57c63352b83c,add museum with permanent_collection_size=10000,ADD,museum,{'permanent_collection_size': '10000'},{},1,SYNTHETIC
ADD,monument,{'last_clause': 'true'},{},,ec5e364a-08fe-4c0b-8cc7-98ffb77189e2,add monument with last_restoration_year=2015,ADD,monument,{'last_restoration_year': '2015'},{},1,SYNTHETIC
ADD,landmark,{},{},,54d8391d-8f0f-4f21-971c-86fa63606cfd,add landmark with historical_period=Ancient Rome,ADD,landmark,{'historical_period': 'Ancient Rome'},{},1,SYNTHETIC
ADD,country,{},{},,8a1499e7-71d5-4096-ac92-e3101cbe3ba6,add country with national_anthem=The Star-Spangled Banner,ADD,country,{'national_anthem': 'The Star-Spangled Banner'},{},1,SYNTHETIC
ADD,city,{},{},,970f83ae-c2bb-49fc-ab2b-8c00ef52fbe7,add city with major_airport=LAX,ADD,city,{'major_airport': 'LAX'},{},1,SYNTHETIC
ADD,person,{'education_level': 'PhD'},{},,65d5e1b7-bbfa-4e07-96f4-2e62918bcd8c,add person with education_level=PhD,ADD,person,{'education_level': 'PhD'},{},1,SYNTHETIC
ADD,animal,{'average_weight': '500 kg'},{},,6e2c2fc1-b72d-4fde-a6cd-b5bf07b7e1b0,add animal with average_weight=500 kg,ADD,animal,{'average_weight': '500 kg'},{},1,SYNTHETIC
ADD,planet,{'surface_temperature': '63 C'},{},,abaaf3d0-d9f6-4f69-95f7-09d250513fd0,add planet with surface_temperature= -63 C,ADD,planet,{'surface_temperature': '-63 C'},{},1,SYNTHETIC
ADD,star,{'spectral_type': 'M-type'},{},,2d1b8fbf-577a-4a66-a9dd-1c8f4dcb5ea6,add star with spectral_type=M-type,ADD,star,{'spectral_type': 'M-type'},{},1,SYNTHETIC
ADD,galaxy,{},{},,31dedd81-a172-4d37-82c3-4376ffd04658,add galaxy with central_supermassive_black_hole=true,ADD,galaxy,{'central_supermassive_black_hole': 'true'},{},1,SYNTHETIC
ADD,universe,{},{},,82cb6c9e-ba3d-4d9f-83f3-0215905bbc43,add universe with dark_energy_density=constant,ADD,universe,{'dark_energy_density': 'constant'},{},1,SYNTHETIC
ADD,instrument,{'condition': 'used'},{},,39422365-0213-44eb-ad78-9508f1c825ef,add instrument with condition=used,ADD,instrument,{'condition': 'used'},{},1,SYNTHETIC
ADD,painting,{'frame_type': 'ornate'},{},,91ed9325-2f28-435d-b279-45871d55ccc5,add painting with frame_type=ornate,ADD,painting,{'frame_type': 'ornate'},{},1,SYNTHETIC
ADD,sculpture,{'acquisition_method': 'donation'},{},,de2a8629-e2e0-4138-a231-50e179286ae7,add sculpture with acquisition_method=donation,ADD,sculpture,{'acquisition_method': 'donation'},{},1,SYNTHETIC
READ,student,{'last_name': 'Smith'},{},,6612895e-7d1d-465a-adf6-0ff7b50e8dee,show students with last name Smith,READ,student,{},{'last_name': 'Smith'},1,SYNTHETIC
DELETE,subject,{'teacher': ''},{},,41f68578-dc61-43c3-a213-1bac50266bf4,delete subjects with no assigned teacher,DELETE,subject,{},{'assigned_teacher': 'none'},1,SYNTHETIC
UPDATE,teacher,{'office': 'number 101'},{'availability': 'Mon-Fri'},,58c838c4-62c1-446d-bad1-5f5ac27e6cb7,"update teachers with office number 101, set availability=Mon-Fri",UPDATE,teacher,{'availability': 'Mon-Fri'},{'office_number': '101'},2,SYNTHETIC
READ,outcomes,"{'outcomes': 'description', 'travel': ''}",{},,5f849c40-5ce0-42ba-9354-174bff476344,get outcomes with description containing 'travel',READ,outcome,{},{'description_contains': 'travel'},1,SYNTHETIC
ADD,in,{'recipient': 'ABC Corp'},{},,24db5816-ed23-497d-9678-8c314a5c2197,add invoice with recipient=ABC Corp,ADD,invoice,{'recipient': 'ABC Corp'},{},1,SYNTHETIC
DELETE,tests,{'last_semester': ''},{},,34b0a52c-da64-400d-a314-801ef71169de,delete tests from last semester,DELETE,test,{},{'semester': 'last'},1,SYNTHETIC
UPDATE,article,{'review_status': 'completed'},{'category': 'Technology'},,6589a27e-ad18-4d9e-a72f-6fc518306f88,"update articles with category 'Technology', set review_status=completed",UPDATE,article,{'review_status': 'completed'},{'category': 'Technology'},2,SYNTHETIC
READ,course,{'freshmen': ''},{},,34dc8b96-8958-42c8-b0b7-18cca3505c27,show courses for freshmen,READ,course,{},{'target_audience': 'freshmen'},1,SYNTHETIC
DELETE,book,{'missing_pages': ''},{},,cf2bdf47-2053-4c9a-b0be-5df3c0a7550b,delete books with missing pages,DELETE,book,{},{'condition': 'missing pages'},1,SYNTHETIC
UPDATE,employees,{'leave': ''},{'leave_end_date': '2025-07-01'},,f43e3948-376c-42aa-bf54-bfb02fefac3f,"update employees on leave, set leave_end_date=2025-07-01",UPDATE,employee,{'leave_end_date': '2025-07-01'},{'status': 'on leave'},2,SYNTHETIC
READ,product,{'sale': ''},{},,aadad95b-ec28-4958-ad3f-3729d94a7f56,get products on sale,READ,product,{},{'on_sale': 'true'},1,SYNTHETIC
DELETE,customer,{'invalid_email': 'addresses'},{},,7cd558e4-2ee6-4991-8c30-f133493310c7,delete customers with invalid email addresses,DELETE,customer,{},{'email_valid': 'false'},1,SYNTHETIC
UPDATE,orders,{},None,,ebf3fe33-f74e-48c9-a9aa-993f57bcf3a1,"update orders with high value, set expedited_shipping=true",UPDATE,order,{'expedited_shipping': 'true'},{'value': 'high'},2,SYNTHETIC
READ,project,{'critical_path': 'identified'},{},,9377c834-7255-4d60-aef9-00e530b75588,show projects with a critical path identified,READ,project,{},{'critical_path_identified': 'true'},1,SYNTHETIC
DELETE,tasks,{},{},,77ca867c-bac4-42de-afdb-4a896b55c2be,delete tasks assigned to Bob,DELETE,task,{},{'assigned_to': 'Bob'},1,SYNTHETIC
UPDATE,,None,None,,330eae01-a507-48df-8ce9-8a24168b71c3,"update events marked as draft, set published=true",UPDATE,event,{'published': 'true'},{'status': 'draft'},2,SYNTHETIC
READ,feedback,{'response': ''},{},,311777d0-2c8b-41c2-9f35-6a802aca9f49,get feedback awaiting response,READ,feedback,{},{'response_status': 'awaiting'},1,SYNTHETIC
DELETE,users,{'accounts': ''},{},,14584c03-2b12-42be-aeb3-39a881e597e3,delete users with expired accounts,DELETE,user,{},{'account_status': 'expired'},1,SYNTHETIC
UPDATE,Report,{},None,,b5bb93c1-5673-4771-8fb2-0b9c55c771a0,"update reports with distribution list, set automated_delivery=true",UPDATE,report,{'automated_delivery': 'true'},{'has_distribution_list': 'true'},2,SYNTHETIC
READ,document,{'documents': 'with pending approval'},{},,77e1dae2-6c84-472d-a06a-87352f2009b4,show documents with pending approval,READ,document,{},{'approval_status': 'pending'},1,SYNTHETIC
UPDATE,songs,{},None,,4b472a1e-2fff-4034-b331-6dd485d5315b,"update songs marked as favorites, set visible_to_public=true",UPDATE,song,{'visible_to_public': 'true'},{'favorite': 'true'},2,SYNTHETIC
READ,album,{'albums': 'with explicit content'},{},,0b2c911b-c29c-4e4d-8ca0-e3c7645619f2,get albums with explicit content,READ,album,{},{'explicit_content': 'true'},1,SYNTHETIC
DELETE,play,{'playlists': 'that are collaborative'},{},,9d29eb14-59ab-472d-aae8-1a0b537ddc9a,delete playlists that are collaborative,DELETE,playlist,{},{'collaborative': 'true'},1,SYNTHETIC
UPDATE,podcast,{'new_episodes': ''},{'notification_sent': 'true'},,83d7ea33-0a5c-423a-94fe-dbb0ec0e8ff7,"update podcasts with new episodes, set notification_sent=true",UPDATE,podcast,{'notification_sent': 'true'},{'new_episodes': 'true'},2,SYNTHETIC
READ,recipes,{'recipes': 'with a specific dietary restriction'},{},,d3ba2d5d-06a0-4375-8d50-471a9a0d5a30,"show recipes with a specific dietary restriction, e.g., vegan",READ,recipe,{},{'dietary_restriction': 'vegan'},1,SYNTHETIC
DELETE,ingredients,{'date': ''},{},,f785e960-efbf-4dde-becf-705a7ca1f0db,delete ingredients with expired date,DELETE,ingredient,{},{'expiration_date': 'expired'},1,SYNTHETIC
UPDATE,restaurant,{},None,,b606d035-bdd7-4fb1-8546-c3ed44488372,"update restaurants with outdoor seating, set outdoor_seating_available=true",UPDATE,restaurant,{'outdoor_seating_available': 'true'},{'has_outdoor_seating': 'true'},2,SYNTHETIC
READ,car,{'clean_title': ''},{},,4a5f4b44-e6a8-47c2-b40d-5598f6d4b289,get cars with a clean title,READ,car,{},{'title_status': 'clean'},1,SYNTHETIC
DELETE,houses,{'sale': ''},{},,c493ff14-60cb-483b-ae02-177bc26492e3,delete houses with a pending sale,DELETE,house,{},{'sale_status': 'pending'},1,SYNTHETIC
UPDATE,pet,{},None,,d5593482-0c3c-4da8-ba01-c9bd1a375757,"update pets with special needs, set medical_alert_required=true",UPDATE,pet,{'medical_alert_required': 'true'},{'special_needs': 'true'},2,SYNTHETIC
READ,plants,{'plants': 'that are toxic to pets'},{},,35da7405-dee6-4db1-a64e-281a2f3d5431,show plants that are toxic to pets,READ,plant,{},{'toxic_to_pets': 'true'},1,SYNTHETIC
DELETE,computers,{'persistent_errors': ''},{},,b336b524-8377-42fa-8923-1c929f374d34,delete computers with persistent errors,DELETE,computer,{},{'error_status': 'persistent'},1,SYNTHETIC
UPDATE,phones,{'low_signal': ''},{'network_booster_needed': 'true'},,92b3e9eb-5401-4409-a071-4be01bcf0ea4,"update phones with low signal, set network_booster_needed=true",UPDATE,phone,{'network_booster_needed': 'true'},{'signal_strength': 'low'},2,SYNTHETIC
READ,appliances,{'appliances': 'with smart features'},{},,ad9ec675-61de-4713-91d9-2d962e33b60b,get appliances with smart features,READ,appliance,{},{'smart_features': 'true'},1,SYNTHETIC
DELETE,clothing,{'items': 'that are out of season'},{},,652fac10-ee49-4eb0-8ebe-820aa127ef38,delete clothing items that are out of season,DELETE,clothing,{},{'seasonal_status': 'out of season'},1,SYNTHETIC
UPDATE,foot,{'limited_edition': ''},{'collector_value': 'high'},,13d24646-84fa-4b2d-991b-a7bc7bb064ee,"update footwear that is limited edition, set collector_value=high",UPDATE,footwear,{'collector_value': 'high'},{'edition_type': 'limited'},2,SYNTHETIC
READ,furniture,{},{},,530f1a1a-7da8-4e33-be12-0594d12bae7c,show furniture that is handcrafted,READ,furniture,{},{'manufacturing_method': 'handcrafted'},1,SYNTHETIC
DELETE,buildings,{'historical_landmarks': ''},{},,c1cbe1c2-581f-44cc-9f36-c80a4779d1cf,delete buildings that are historical landmarks,DELETE,building,{},{'landmark_status': 'historical'},1,SYNTHETIC
UPDATE,devices,{'troubleshoot_required': 'true'},{'low_performance': ''},,e9aef8f6-54fc-43b8-85c9-34914ba26a98,"update devices with low performance, set troubleshoot_required=true",UPDATE,device,{'troubleshoot_required': 'true'},{'performance_status': 'low'},2,SYNTHETIC
READ,software,{'regular_updates': ''},{},,bb010d25-01f9-446d-a31d-0af3841c07f0,get software with regular updates,READ,software,{},{'update_frequency': 'regular'},1,SYNTHETIC
DELETE,Game,{'high_system': 'requirements'},{},,d6e32604-dc4f-4cdf-a7d4-37ad7e98cc68,delete games with high system requirements,DELETE,game,{},{'system_requirements': 'high'},1,SYNTHETIC
UPDATE,consoles,{'internet_connection_status': 'unstable'},{'network': 'issues'},,ef29218c-e710-4eb1-914e-74f9f5680204,"update consoles with network issues, set internet_connection_status=unstable",UPDATE,console,{'internet_connection_status': 'unstable'},{'network_issues': 'true'},2,SYNTHETIC
READ,artworks,{'artworks': 'with a high market value'},{},,2d5c151e-dc1b-4c9d-b2b8-6d8f761f2364,show artworks with a high market value,READ,artwork,{},{'market_value': 'high'},1,SYNTHETIC
DELETE,museums,{'limited_accessibility': ''},{},,2dbb83f3-64b3-4755-a77c-d07781fd8508,delete museums with limited accessibility,DELETE,museum,{},{'accessibility': 'limited'},1,SYNTHETIC
UPDATE,monuments,{'significant_damage': ''},{'repair_status': 'scheduled'},,0b4e0746-1bda-48ad-9f8a-2fd5af257a59,"update monuments with significant damage, set repair_status=scheduled",UPDATE,monument,{'repair_status': 'scheduled'},{'damage_level': 'significant'},2,SYNTHETIC
READ,landmarks,{'landmarks': 'open to the public'},{},,d0878c82-ff68-4999-b098-6948be64e632,get landmarks open to the public,READ,landmark,{},{'public_access': 'true'},1,SYNTHETIC
DELETE,countries,{'ongoing_conflicts': ''},{},,c5cc0c60-d7d6-40ae-8e01-9ba931617677,delete countries with ongoing conflicts,DELETE,country,{},{'conflict_status': 'ongoing'},1,SYNTHETIC
UPDATE,city,{},None,,944fb16b-852a-4eb9-b42b-734b315b0482,"update cities with increasing pollution, set environmental_initiatives=active",UPDATE,city,{'environmental_initiatives': 'active'},{'pollution_level': 'increasing'},2,SYNTHETIC
READ,person,{'specific_medical_conditions': ''},{},,0466d532-41ec-4c05-80ce-4e1fdb539cd4,show persons with specific medical conditions,READ,person,{},{'medical_condition': 'true'},1,SYNTHETIC
DELETE,animals,{'invasive_species': ''},{},,c63d30f4-b343-4ae8-8a72-948ac6b29f8d,delete animals that are invasive species,DELETE,animal,{},{'species_type': 'invasive'},1,SYNTHETIC
UPDATE,planets,{'potential': 'for colonization'},{'colonization_priority': 'high'},,ce1fcf96-acdc-448d-9e65-7c949db79d26,"update planets with potential for colonization, set colonization_priority=high",UPDATE,planet,{'colonization_priority': 'high'},{'colonization_potential': 'true'},2,SYNTHETIC
READ,stars,{'stars': 'in binary systems'},{},,d35eaa61-8cd5-4011-b7b7-013e0d0f11f6,get stars in binary systems,READ,star,{},{'system_type': 'binary'},1,SYNTHETIC
DELETE,galaxies,{'irregular_shapes': ''},{},,927e6da2-6968-4972-b24c-56af790a8df7,delete galaxies with irregular shapes,DELETE,galaxy,{},{'shape': 'irregular'},1,SYNTHETIC
ADD,clothing,{'price_range': '20-$50'},{},,d8a18711-770b-4e23-92c1-c226d9d72b86,add clothing with price_range=$20-$50,ADD,clothing,{'price_range': '$20-$50'},{},1,SYNTHETIC
UPDATE,universe,{'unknown_properties': ''},{'research_focus': 'intensive'},,90604de1-c37d-42f3-bb1a-e38d21722c7d,"update universe with unknown properties, set research_focus=intensive",UPDATE,universe,{'research_focus': 'intensive'},{'properties_status': 'unknown'},2,SYNTHETIC
READ,instruments,{'instruments': 'that are vintage'},{},,fdb901b1-80ad-49ac-a638-b140ee1ad9fd,show instruments that are vintage,READ,instrument,{},{'age_category': 'vintage'},1,SYNTHETIC
DELETE,paintings,{},{},,44ac2c63-8e5a-4cfb-bd49-8d162300f399,delete paintings that are damaged,DELETE,painting,{},{'condition': 'damaged'},1,SYNTHETIC
UPDATE,sculptures,{'vaults': ''},{'security_level': 'high'},,4dcb4c0c-c3ba-4790-b376-ea4d0774d69c,"update sculptures stored in vaults, set security_level=high",UPDATE,sculpture,{'security_level': 'high'},{'storage_location': 'vault'},2,SYNTHETIC
ADD,student,{'enrollment_status': 'active'},{},,7fff87ea-8698-421a-b2d7-548038e5636e,add a student with enrollment_status=active,ADD,student,{'enrollment_status': 'active'},{},1,SYNTHETIC
ADD,subject,{'department': 'Mathematics'},{},,c31fad4b-0e73-4878-98ad-0cea290df09f,add subject with department=Mathematics,ADD,subject,{'department': 'Mathematics'},{},1,SYNTHETIC
ADD,teacher,{},{},,0a96ce2a-f8c9-4892-859f-01b191553afb,add teacher with highest_degree=PhD,ADD,teacher,{'highest_degree': 'PhD'},{},1,SYNTHETIC
ADD,outcome,{'source_fund': 'Grant A'},{},,ef689178-eb73-4fb0-96fd-1ae13e511bbf,add outcome with source_fund=Grant A,ADD,outcome,{'source_fund': 'Grant A'},{},1,SYNTHETIC
ADD,in,{'status': 'overdue'},{},,ef2a6029-0dba-4d27-b1a2-ed878191c1b8,add invoice with status=overdue,ADD,invoice,{'status': 'overdue'},{},1,SYNTHETIC
ADD,test,{'format': 'multiple choice'},{},,c814d0f2-a2ca-4743-9c9d-633f1c35e7ff,add test with format=multiple choice,ADD,test,{'format': 'multiple choice'},{},1,SYNTHETIC
ADD,article,{'peer_reviewed': 'true'},{},,0bd3b308-2384-4419-824f-7b10e01d4ca1,add article with peer_reviewed=true,ADD,article,{'peer_reviewed': 'true'},{},1,SYNTHETIC
ADD,course,{'level': 'beginner'},{},,6a98697a-5233-4458-8921-b4413f096e14,add course with level=beginner,ADD,course,{'level': 'beginner'},{},1,SYNTHETIC
ADD,book,{'availability': 'in stock'},{},,7e5dbc9b-9b26-48de-ab53-71319b80c075,add book with availability=in stock,ADD,book,{'availability': 'in stock'},{},1,SYNTHETIC
ADD,employee,{'performance_rating': 'excellent'},{},,4f49daf7-d9cb-455a-8845-e55be84c16a9,add employee with performance_rating=excellent,ADD,employee,{'performance_rating': 'excellent'},{},1,SYNTHETIC
ADD,product,{'warranty_period': '1 year'},{},,eff4f9f7-7232-4ac7-a1e0-4fd856a2adf9,add product with warranty_period=1 year,ADD,product,{'warranty_period': '1 year'},{},1,SYNTHETIC
